"safegraph_place","visitor_home_cbg","total_visitors"
"sg:427a8540011e4ad7846df1f03f069f1b",420490109031,4
"sg:c22c52a86dfc44b3ad981fb216704095",420750040001,4
"sg:48afba75dfb34c6893aa7202f3747cfc",420770060023,4
"sg:f7699f537a574c5ab5c5f7a17054097f",420792118002,4
"sg:48afba75dfb34c6893aa7202f3747cfc",420792153004,4
"sg:6f8d2cef6fce4472911012a41bf03975",420810004002,4
"sg:8754b23c61b84add83913e2957ebf833",420893004022,4
"sg:427a8540011e4ad7846df1f03f069f1b",420912040101,4
"sg:b8388a90e0aa4be592ccc2185e8b28b1",420912065022,4
"sg:bd537848cce7430e94c602c527e83fb3",421010344001,4
"sg:3ac43ac7989b40c386fc8ba2448a22ef",421070021001,7
"sg:7cc0f8bf550343daace4e4c6475cab8f",421070021001,4
"sg:bb3409fe37274b9ba50c4d7e359790d8",421070021001,4
"sg:3ac43ac7989b40c386fc8ba2448a22ef",421330219006,4
"sg:bb3409fe37274b9ba50c4d7e359790d8",421330219006,4
"sg:fcd669d945fa490d8220bd194a54b312",421330219006,6
"sg:8e8a2d1512594dbfb316989199e030f6",421330224022,4
"sg:d788fceea7b445eba331cfe41b917033",450030204003,4
"sg:dde39608857a4e2f8ea9789d36634990",450130101002,4
"sg:87f58dcadbcb44beae3241da5e174dcb",450130112002,4
"sg:dac8bfe8245b4fdb9918d475e0b46ce3",450190021012,6
"sg:427a8540011e4ad7846df1f03f069f1b",450190026111,4
"sg:41f267ecafc441cb8c5203c6973d0525",450410001021,4
"sg:005837d9f50f45079db676fec7d1039c",450439205041,4
"sg:3f66d7c129a04c209ed493d5bdae1355",450450026081,4
"sg:c22c52a86dfc44b3ad981fb216704095",450450028033,4
"sg:19df15b87615413aa4dfd4accbda3108",450450037052,4
"sg:bca668d773384b9096f2c71525252472",450510513011,4
"sg:f7699f537a574c5ab5c5f7a17054097f",450599203022,4
"sg:427a8540011e4ad7846df1f03f069f1b",450630213042,4
"sg:c22c52a86dfc44b3ad981fb216704095",450730306011,4
"sg:f7699f537a574c5ab5c5f7a17054097f",450770112031,5
"sg:fcd669d945fa490d8220bd194a54b312",450910609041,4
"sg:427a8540011e4ad7846df1f03f069f1b",450910616021,5
"sg:3ac43ac7989b40c386fc8ba2448a22ef",460979616002,4
"sg:fcd669d945fa490d8220bd194a54b312",460979616002,4
"sg:f7699f537a574c5ab5c5f7a17054097f",470010208001,5
"sg:ffa9dd7a2bd047d385503dfa17a15489",470370156102,4
"sg:bb3409fe37274b9ba50c4d7e359790d8",470370184071,4
"sg:7cc0f8bf550343daace4e4c6475cab8f",470370186023,4
"sg:1cd43b4c599e4eb4895cbfb5f179b083",470631011004,4
"sg:7da038232f734282be74bd1c1231d0a5",470650105023,4
"sg:fe39b90b91c44b25bce304b00ae3c6b3",470890707004,7
"sg:546914554ded41cf8cd1cdc11cea30ac",470930009021,4
"sg:dc6935951f8041f5a38bf4f192d2ad2d",470930057122,4
"sg:12fbd88eba564b50ba670adb6f41c865",471630425001,4
"sg:724e75fddf494a9d9f1202ef2eb8530d",471630431001,5
"sg:c22c52a86dfc44b3ad981fb216704095",471710803003,4
"sg:f7699f537a574c5ab5c5f7a17054097f",471790606005,4
"sg:427a8540011e4ad7846df1f03f069f1b",471790619021,4
"sg:bca668d773384b9096f2c71525252472",471870507012,4
"sg:f7699f537a574c5ab5c5f7a17054097f",481390602082,4
"sg:bca668d773384b9096f2c71525252472",481810011021,4
"sg:3ac43ac7989b40c386fc8ba2448a22ef",482014232011,4
"sg:3ac43ac7989b40c386fc8ba2448a22ef",482015541011,4
"sg:225d7fb527ed4ee6aa2be7577b6ff608",482450112021,6
"sg:005837d9f50f45079db676fec7d1039c",482599704021,4
"sg:bb3409fe37274b9ba50c4d7e359790d8",482870003002,4
"sg:9215f3e63a184e99b976d5fe2c2ab0a6",483396920011,4
"sg:fe39b90b91c44b25bce304b00ae3c6b3",483396945002,4
"sg:d6d6cf51ce094c0abcce614c7d5a70bb",484090106031,4
"sg:fe39b90b91c44b25bce304b00ae3c6b3",484391138152,4
"sg:f7699f537a574c5ab5c5f7a17054097f",510030103001,4
"sg:611ee406fd8d4561a2802bdc6f236b8b",510030109031,4
"sg:427a8540011e4ad7846df1f03f069f1b",510050802021,4
"sg:57c655da8d784c30b5bf3b22c145c2ee",510050802022,4
"sg:f7699f537a574c5ab5c5f7a17054097f",510079301005,4
"sg:3622cbb8b7ff4780b0c0e59d4655305b",510090103001,4
"sg:427a8540011e4ad7846df1f03f069f1b",510090103001,8
"sg:163d96d4a62e408784981b31f6b98ce6",510090105041,4
"sg:427a8540011e4ad7846df1f03f069f1b",510090105041,8
"sg:12fbd88eba564b50ba670adb6f41c865",510090106001,5
"sg:fe39b90b91c44b25bce304b00ae3c6b3",510110401003,8
"sg:12fbd88eba564b50ba670adb6f41c865",510110403004,4
"sg:bb3409fe37274b9ba50c4d7e359790d8",510131001002,4
"sg:8e8a2d1512594dbfb316989199e030f6",510131001004,4
"sg:09fd88d83f6d4623878155f48802444f",510131003002,4
"sg:bb3409fe37274b9ba50c4d7e359790d8",510131007004,4
"sg:8754b23c61b84add83913e2957ebf833",510131009001,4
"sg:bb3409fe37274b9ba50c4d7e359790d8",510131009001,4
"sg:87f58dcadbcb44beae3241da5e174dcb",510131011001,8
"sg:8a483bdf17ea4451bbe7029bc41267d3",510131011001,4
"sg:fcd669d945fa490d8220bd194a54b312",510131012002,4
"sg:87f58dcadbcb44beae3241da5e174dcb",510131013001,4
"sg:37da431082114ab58ddaa4d3b063a961",510131015004,4
"sg:7cc0f8bf550343daace4e4c6475cab8f",510131015005,4
"sg:7cc0f8bf550343daace4e4c6475cab8f",510131017021,20
"sg:8754b23c61b84add83913e2957ebf833",510131017021,4
"sg:bb3409fe37274b9ba50c4d7e359790d8",510131017021,4
"sg:bb3409fe37274b9ba50c4d7e359790d8",510131018023,4
"sg:fcd669d945fa490d8220bd194a54b312",510131018023,4
"sg:bb3409fe37274b9ba50c4d7e359790d8",510131019003,4
"sg:7cc0f8bf550343daace4e4c6475cab8f",510131022004,4
"sg:3ac43ac7989b40c386fc8ba2448a22ef",510131023024,20
"sg:a2633b1ff9b849c28f7da6127226252c",510131023024,4
"sg:bb3409fe37274b9ba50c4d7e359790d8",510131023024,4
"sg:bd537848cce7430e94c602c527e83fb3",510131023024,4
"sg:fcd669d945fa490d8220bd194a54b312",510131023024,4
"sg:eb23e0ec07ba4be780cc657bf45ffcbd",510131024002,4
"sg:27f74b873fd14278a3f8340865698fd8",510131024003,4
"sg:3ac43ac7989b40c386fc8ba2448a22ef",510131025002,4
"sg:7cc0f8bf550343daace4e4c6475cab8f",510131025002,4
"sg:87f58dcadbcb44beae3241da5e174dcb",510131026001,4
"sg:986e30e1402443ad80d272c364ecd639",510131026001,4
"sg:bb3409fe37274b9ba50c4d7e359790d8",510131026001,6
"sg:bb3409fe37274b9ba50c4d7e359790d8",510131032001,4
"sg:683319626028465784e89ad9defd8d91",510131035013,4
"sg:8754b23c61b84add83913e2957ebf833",510131035031,4
"sg:2e265cef57b1491db7fc0ef6d4389f37",510131038001,4
"sg:427a8540011e4ad7846df1f03f069f1b",510150706001,4
"sg:bf33b4744082457e800e6e28095bd5eb",510150709001,4
"sg:427a8540011e4ad7846df1f03f069f1b",510150710001,8
"sg:7cc0f8bf550343daace4e4c6475cab8f",510150710002,4
"sg:a47aa1225932474faeb10f7e69bbea2e",510150710003,4
"sg:bca668d773384b9096f2c71525252472",510150710003,4
"sg:12fbd88eba564b50ba670adb6f41c865",510150711013,4
"sg:12fbd88eba564b50ba670adb6f41c865",510179201004,4
"sg:163d96d4a62e408784981b31f6b98ce6",510190301011,4
"sg:d1fa9817aac04ea6a5604633e1bbb932",510190301011,4
"sg:f90c497be5064d4a967e01da7eb3a8cd",510190301011,4
"sg:dde39608857a4e2f8ea9789d36634990",510190302012,4
"sg:6eaf7719550e48f9b0a6b58aaa8dc515",510190302022,4
"sg:12fbd88eba564b50ba670adb6f41c865",510190302023,4
"sg:427a8540011e4ad7846df1f03f069f1b",510190304011,4
"sg:12fbd88eba564b50ba670adb6f41c865",510190304022,8
"sg:158f5911b9564a24ae8a04be65b397d3",510190304022,4
"sg:12fbd88eba564b50ba670adb6f41c865",510190304025,4
"sg:3c8ede17cb3948ffaecbe3656dd9bafa",510190304025,4
"sg:12fbd88eba564b50ba670adb6f41c865",510190305011,4
"sg:736e79e27bfb4e4892e199d1dc7bd72a",510190305011,4
"sg:427a8540011e4ad7846df1f03f069f1b",510190305012,4
"sg:bca668d773384b9096f2c71525252472",510190305033,4
"sg:b88a4955712e463e845c67d8ea6d2403",510190305041,4
"sg:f4b5f4872a88413d877e8c09ae57a897",510190305041,7
"sg:427a8540011e4ad7846df1f03f069f1b",510190306012,8
"sg:ffa9dd7a2bd047d385503dfa17a15489",510190306012,4
"sg:12fbd88eba564b50ba670adb6f41c865",510190306022,4
"sg:427a8540011e4ad7846df1f03f069f1b",510190306022,4
"sg:64664116e7af447d96e3e61acdd498bd",510190306031,4
"sg:c7a76fa349e0402ca744ee32a78dbbd4",510190306041,6
"sg:427a8540011e4ad7846df1f03f069f1b",510190306042,4
"sg:427a8540011e4ad7846df1f03f069f1b",510190306051,4
"sg:12fbd88eba564b50ba670adb6f41c865",510190306053,4
"sg:427a8540011e4ad7846df1f03f069f1b",510190306053,5
"sg:12fbd88eba564b50ba670adb6f41c865",510190501002,4
"sg:13d4f6d024f4476cb25d4477f2ab945e",510210401001,4
"sg:427a8540011e4ad7846df1f03f069f1b",510210401001,4
"sg:5c981354e4764b4cb3918b756c205457",510210401001,4
"sg:7bf0dbdffe5e40f684d0acc70612bea7",510210401001,8
"sg:89fcb5f0ea35445eaabbe303c0916b92",510210401001,6
"sg:f7aa241929da440b913c9806b982c0de",510210401001,4
"sg:07f1a6772de94c658447071316f5615d",510210401002,8
"sg:12fbd88eba564b50ba670adb6f41c865",510210401002,4
"sg:427a8540011e4ad7846df1f03f069f1b",510210401002,28
"sg:9215f3e63a184e99b976d5fe2c2ab0a6",510210401002,4
"sg:af564afa72b444298568270f963aa213",510210401002,4
"sg:c4e380a8ccf8496b8e819701c532410f",510210401002,4
"sg:d07c0f28168544b782d1749743e0d03a",510210401002,4
"sg:427a8540011e4ad7846df1f03f069f1b",510210401003,4
"sg:5ec39fadef484fac90c3f6ad6331be98",510210401003,4
"sg:6f8d2cef6fce4472911012a41bf03975",510210401003,4
"sg:9215f3e63a184e99b976d5fe2c2ab0a6",510210401003,4
"sg:f946d03be95144ffb067e9ed1a9dcb6f",510210401003,4
"sg:12fbd88eba564b50ba670adb6f41c865",510210402001,8
"sg:427a8540011e4ad7846df1f03f069f1b",510210402001,22
"sg:c7a76fa349e0402ca744ee32a78dbbd4",510210402001,4
"sg:d1fa9817aac04ea6a5604633e1bbb932",510210402001,4
"sg:d6d6cf51ce094c0abcce614c7d5a70bb",510210402001,4
"sg:37da431082114ab58ddaa4d3b063a961",510210402002,4
"sg:427a8540011e4ad7846df1f03f069f1b",510210402002,4
"sg:5c981354e4764b4cb3918b756c205457",510210402002,4
"sg:ffa9dd7a2bd047d385503dfa17a15489",510210402002,4
"sg:12fbd88eba564b50ba670adb6f41c865",510210402003,6
"sg:427a8540011e4ad7846df1f03f069f1b",510210402003,4
"sg:f946d03be95144ffb067e9ed1a9dcb6f",510210402003,4
"sg:12fbd88eba564b50ba670adb6f41c865",510230401001,4
"sg:1f366bfe14814bccbbc962d3971db81c",510230401001,4
"sg:d6476ea4440d458fadeb6275ca8c9567",510230401004,4
"sg:07f1a6772de94c658447071316f5615d",510230402001,4
"sg:238ceceff5bf422eaa387510a6427711",510230402001,4
"sg:f7699f537a574c5ab5c5f7a17054097f",510230402001,4
"sg:63a99c875734469591cd4b47f81c19bd",510230402002,4
"sg:7d5d49a3f0c747ff81961f20d4efe7f0",510230402003,4
"sg:12fbd88eba564b50ba670adb6f41c865",510230402004,4
"sg:427a8540011e4ad7846df1f03f069f1b",510230402004,4
"sg:f57c5bd356fe49b2aaa9b85ebfb72f06",510230403012,4
"sg:13d4f6d024f4476cb25d4477f2ab945e",510230403021,4
"sg:499f15e105c3460ca37ff190165e7403",510230403022,6
"sg:61f238504c294b48ad26ecfdf5120bff",510230403022,4
"sg:d6d6cf51ce094c0abcce614c7d5a70bb",510230403022,4
"sg:361cded9d00b476fa624fe8d07183c22",510230403023,8
"sg:37d99fd082414ba49fa8bf9a32bd98f3",510230403023,4
"sg:427a8540011e4ad7846df1f03f069f1b",510230403023,4
"sg:546914554ded41cf8cd1cdc11cea30ac",510230403023,5
"sg:ffa9dd7a2bd047d385503dfa17a15489",510230403023,10
"sg:12fbd88eba564b50ba670adb6f41c865",510230403024,16
"sg:427a8540011e4ad7846df1f03f069f1b",510230403024,12
"sg:12fbd88eba564b50ba670adb6f41c865",510230404011,4
"sg:12fbd88eba564b50ba670adb6f41c865",510230404022,12
"sg:427a8540011e4ad7846df1f03f069f1b",510230404022,4
"sg:427a8540011e4ad7846df1f03f069f1b",510230404024,4
"sg:d6886ba476ef4d728f1758f54ada3dd6",510230404024,4
"sg:427a8540011e4ad7846df1f03f069f1b",510230405011,8
"sg:37da431082114ab58ddaa4d3b063a961",510230405012,4
"sg:427a8540011e4ad7846df1f03f069f1b",510230405012,8
"sg:49e6e01347334a0da8cd011782913af8",510230405012,4
"sg:12fbd88eba564b50ba670adb6f41c865",510230405013,4
"sg:42146e017df54c73ae2b4e912f0537c9",510230405013,4
"sg:427a8540011e4ad7846df1f03f069f1b",510230405013,4
"sg:6eaf7719550e48f9b0a6b58aaa8dc515",510230405013,4
"sg:f7699f537a574c5ab5c5f7a17054097f",510230405022,4
"sg:f4b5f4872a88413d877e8c09ae57a897",510270104002,4
"sg:c22c52a86dfc44b3ad981fb216704095",510299302021,8
"sg:ffa9dd7a2bd047d385503dfa17a15489",510310202004,4
"sg:07f1a6772de94c658447071316f5615d",510310204022,4
"sg:12fbd88eba564b50ba670adb6f41c865",510310204034,4
"sg:427a8540011e4ad7846df1f03f069f1b",510310204034,4
"sg:1f366bfe14814bccbbc962d3971db81c",510310205001,4
"sg:37d99fd082414ba49fa8bf9a32bd98f3",510350801001,4
"sg:427a8540011e4ad7846df1f03f069f1b",510350801001,45
"sg:549d0fc7b6cb4a398df75bac88ee5343",510350801001,4
"sg:5ec39fadef484fac90c3f6ad6331be98",510350801001,8
"sg:9d10d3b380ac4567b003fa6de4c897eb",510350801001,4
"sg:b18e66717de64e9e98c5c6004db26044",510350801001,4
"sg:c4e380a8ccf8496b8e819701c532410f",510350801001,4
"sg:d36a641a15194ae5bcbd970b3f23babc",510350801001,4
"sg:f86dd314df8d439f8cbd56a66da97c9a",510350801001,4
"sg:f90c497be5064d4a967e01da7eb3a8cd",510350801001,4
"sg:1cd43b4c599e4eb4895cbfb5f179b083",510350801002,4
"sg:37da431082114ab58ddaa4d3b063a961",510350801002,4
"sg:427a8540011e4ad7846df1f03f069f1b",510350801002,38
"sg:49e6e01347334a0da8cd011782913af8",510350801002,4
"sg:5ec39fadef484fac90c3f6ad6331be98",510350801002,4
"sg:89fcb5f0ea35445eaabbe303c0916b92",510350801002,4
"sg:d36a641a15194ae5bcbd970b3f23babc",510350801002,4
"sg:ffa9dd7a2bd047d385503dfa17a15489",510350801002,4
"sg:427a8540011e4ad7846df1f03f069f1b",510350801003,24
"sg:48afba75dfb34c6893aa7202f3747cfc",510350801003,4
"sg:6eaf7719550e48f9b0a6b58aaa8dc515",510350801003,8
"sg:dde39608857a4e2f8ea9789d36634990",510350801003,4
"sg:f90c497be5064d4a967e01da7eb3a8cd",510350801003,4
"sg:f946d03be95144ffb067e9ed1a9dcb6f",510350801003,4
"sg:07f1a6772de94c658447071316f5615d",510350802001,12
"sg:12fbd88eba564b50ba670adb6f41c865",510350802001,8
"sg:549d0fc7b6cb4a398df75bac88ee5343",510350802001,8
"sg:5c981354e4764b4cb3918b756c205457",510350802001,4
"sg:2ad8eaf19aea4aae8facfaeda846d156",510350802002,4
"sg:427a8540011e4ad7846df1f03f069f1b",510350802002,12
"sg:361cded9d00b476fa624fe8d07183c22",510350802003,4
"sg:427a8540011e4ad7846df1f03f069f1b",510350802003,34
"sg:a47aa1225932474faeb10f7e69bbea2e",510350802003,4
"sg:07f1a6772de94c658447071316f5615d",510350802004,4
"sg:12fbd88eba564b50ba670adb6f41c865",510350802004,8
"sg:427a8540011e4ad7846df1f03f069f1b",510350802004,8
"sg:48afba75dfb34c6893aa7202f3747cfc",510350802004,4
"sg:864337c76ae84032b40d529b4d17a5c1",510350802004,4
"sg:d6886ba476ef4d728f1758f54ada3dd6",510350802004,4
"sg:12fbd88eba564b50ba670adb6f41c865",510350803001,4
"sg:427a8540011e4ad7846df1f03f069f1b",510350803001,12
"sg:5ec39fadef484fac90c3f6ad6331be98",510350803001,8
"sg:e9e8a9570f1a49aeb680770a12d6cd46",510350803001,4
"sg:07f1a6772de94c658447071316f5615d",510350803002,4
"sg:12fbd88eba564b50ba670adb6f41c865",510350803002,17
"sg:163d96d4a62e408784981b31f6b98ce6",510350803002,4
"sg:427a8540011e4ad7846df1f03f069f1b",510350803002,17
"sg:e9e8a9570f1a49aeb680770a12d6cd46",510350803002,4
"sg:12fbd88eba564b50ba670adb6f41c865",510350803003,4
"sg:163d96d4a62e408784981b31f6b98ce6",510350803003,4
"sg:427a8540011e4ad7846df1f03f069f1b",510350803003,8
"sg:549d0fc7b6cb4a398df75bac88ee5343",510350803003,4
"sg:fe39b90b91c44b25bce304b00ae3c6b3",510350803003,4
"sg:ffa9dd7a2bd047d385503dfa17a15489",510350803003,4
"sg:1cd43b4c599e4eb4895cbfb5f179b083",510350804001,4
"sg:238ceceff5bf422eaa387510a6427711",510350804001,4
"sg:41f267ecafc441cb8c5203c6973d0525",510350804001,6
"sg:427a8540011e4ad7846df1f03f069f1b",510350804001,37
"sg:4c805d827ceb4ea19787fca6b2a877cf",510350804001,4
"sg:57c655da8d784c30b5bf3b22c145c2ee",510350804001,4
"sg:9215f3e63a184e99b976d5fe2c2ab0a6",510350804001,4
"sg:f7699f537a574c5ab5c5f7a17054097f",510350804001,4
"sg:f946d03be95144ffb067e9ed1a9dcb6f",510350804001,4
"sg:427a8540011e4ad7846df1f03f069f1b",510350804002,8
"sg:549d0fc7b6cb4a398df75bac88ee5343",510350804002,4
"sg:427a8540011e4ad7846df1f03f069f1b",510350804003,12
"sg:427a8540011e4ad7846df1f03f069f1b",510350805001,9
"sg:6eaf7719550e48f9b0a6b58aaa8dc515",510350805001,4
"sg:9215f3e63a184e99b976d5fe2c2ab0a6",510350805001,8
"sg:bca668d773384b9096f2c71525252472",510350805001,4
"sg:427a8540011e4ad7846df1f03f069f1b",510350805002,8
"sg:bca668d773384b9096f2c71525252472",510350805002,4
"sg:427a8540011e4ad7846df1f03f069f1b",510350805003,21
"sg:89fcb5f0ea35445eaabbe303c0916b92",510350805003,4
"sg:e66735cb362443ab83ab93c348c3ee6f",510350805003,4
"sg:42146e017df54c73ae2b4e912f0537c9",510350805004,8
"sg:427a8540011e4ad7846df1f03f069f1b",510350805004,12
"sg:f4b5f4872a88413d877e8c09ae57a897",510350805004,4
"sg:639210e2897b45a5b7264ce792891349",510350806011,5
"sg:65d2c0b437704107b0f2f9d1afb05a7c",510350806011,5
"sg:427a8540011e4ad7846df1f03f069f1b",510350806012,4
"sg:bca668d773384b9096f2c71525252472",510350806012,4
"sg:427a8540011e4ad7846df1f03f069f1b",510350806022,4
"sg:427a8540011e4ad7846df1f03f069f1b",510350806023,34
"sg:639210e2897b45a5b7264ce792891349",510350806023,4
"sg:fc9610128ce447ee9940ce4acb353be6",510350806023,4
"sg:b88a4955712e463e845c67d8ea6d2403",510411001061,4
"sg:12fbd88eba564b50ba670adb6f41c865",510411002052,4
"sg:dde39608857a4e2f8ea9789d36634990",510411005071,4
"sg:12fbd88eba564b50ba670adb6f41c865",510411007014,4
"sg:12fbd88eba564b50ba670adb6f41c865",510411008052,4
"sg:8754b23c61b84add83913e2957ebf833",510411008053,4
"sg:19df15b87615413aa4dfd4accbda3108",510411008162,4
"sg:57c655da8d784c30b5bf3b22c145c2ee",510411008232,4
"sg:611ee406fd8d4561a2802bdc6f236b8b",510411009022,4
"sg:7cc0f8bf550343daace4e4c6475cab8f",510411009152,4
"sg:427a8540011e4ad7846df1f03f069f1b",510411009214,4
"sg:c22c52a86dfc44b3ad981fb216704095",510411009281,4
"sg:fe39b90b91c44b25bce304b00ae3c6b3",510411009281,4
"sg:12fbd88eba564b50ba670adb6f41c865",510411009321,4
"sg:12fbd88eba564b50ba670adb6f41c865",510411009343,4
"sg:c22c52a86dfc44b3ad981fb216704095",510411009362,4
"sg:238ceceff5bf422eaa387510a6427711",510411010081,4
"sg:c22c52a86dfc44b3ad981fb216704095",510411010081,4
"sg:3ac43ac7989b40c386fc8ba2448a22ef",510411010082,4
"sg:c22c52a86dfc44b3ad981fb216704095",510411010091,4
"sg:37da431082114ab58ddaa4d3b063a961",510411010102,4
"sg:fe39b90b91c44b25bce304b00ae3c6b3",510411010121,4
"sg:87f58dcadbcb44beae3241da5e174dcb",510430101001,4
"sg:bb3409fe37274b9ba50c4d7e359790d8",510430101001,4
"sg:197c0510c70f485caff5e11a99a44064",510430101002,4
"sg:3ac43ac7989b40c386fc8ba2448a22ef",510430101002,8
"sg:8144cd3a2ac44a03a4e764b739d27355",510430101002,4
"sg:8754b23c61b84add83913e2957ebf833",510430101002,4
"sg:986e30e1402443ad80d272c364ecd639",510430101002,8
"sg:b202fd82990c42c5912506817d0129e1",510430101002,8
"sg:bb3409fe37274b9ba50c4d7e359790d8",510430101002,12
"sg:bd537848cce7430e94c602c527e83fb3",510430101002,8
"sg:fcd669d945fa490d8220bd194a54b312",510430101002,4
"sg:197c0510c70f485caff5e11a99a44064",510430101003,4
"sg:3ac43ac7989b40c386fc8ba2448a22ef",510430101003,8
"sg:5c293ff5412f4d0f8b8a2983ecd7bfe8",510430101003,4
"sg:8144cd3a2ac44a03a4e764b739d27355",510430101003,16
"sg:986e30e1402443ad80d272c364ecd639",510430101003,4
"sg:9df450dfc3af4ef2a69c8d84af1cf365",510430101003,4
"sg:fcd669d945fa490d8220bd194a54b312",510430101003,4
"sg:87f58dcadbcb44beae3241da5e174dcb",510430101004,5
"sg:8e8a2d1512594dbfb316989199e030f6",510430101004,4
"sg:eb23e0ec07ba4be780cc657bf45ffcbd",510430101004,8
"sg:fcd669d945fa490d8220bd194a54b312",510430101004,20
"sg:021d74af91bb48beae23d717dded2787",510430101005,9
"sg:3ac43ac7989b40c386fc8ba2448a22ef",510430101005,12
"sg:3c76d375210044768a62b72bd831f419",510430101005,4
"sg:986e30e1402443ad80d272c364ecd639",510430101005,4
"sg:bb3409fe37274b9ba50c4d7e359790d8",510430101005,8
"sg:fcd669d945fa490d8220bd194a54b312",510430101005,9
"sg:25d381c5fd4e40b4a1e5a42253683166",510430101006,9
"sg:3ac43ac7989b40c386fc8ba2448a22ef",510430101006,8
"sg:49ebd14d846e418b983f7d4f1bc6df7f",510430101006,4
"sg:75b6b512deb74c2ca2ce5a19597e2ae3",510430101006,4
"sg:9d70cb40b1b2499b86327fd9a1bc2922",510430101006,4
"sg:eb23e0ec07ba4be780cc657bf45ffcbd",510430101006,4
"sg:27f74b873fd14278a3f8340865698fd8",510430102001,4
"sg:7da038232f734282be74bd1c1231d0a5",510430102001,29
"sg:bb3409fe37274b9ba50c4d7e359790d8",510430102001,4
"sg:bd537848cce7430e94c602c527e83fb3",510430102001,4
"sg:eb23e0ec07ba4be780cc657bf45ffcbd",510430102001,4
"sg:3ac43ac7989b40c386fc8ba2448a22ef",510430102002,4
"sg:7cc0f8bf550343daace4e4c6475cab8f",510430102002,4
"sg:197c0510c70f485caff5e11a99a44064",510430103001,4
"sg:3ac43ac7989b40c386fc8ba2448a22ef",510430103001,4
"sg:5c293ff5412f4d0f8b8a2983ecd7bfe8",510430103001,5
"sg:8e8a2d1512594dbfb316989199e030f6",510430103001,4
"sg:bb3409fe37274b9ba50c4d7e359790d8",510430103001,4
"sg:cad6300c521148c9908bf505a413444d",510430103001,4
"sg:a2633b1ff9b849c28f7da6127226252c",510430103002,4
"sg:72254862c3654574a43bfa6372a4ca3d",510450501001,4
"sg:005837d9f50f45079db676fec7d1039c",510450501002,8
"sg:12fbd88eba564b50ba670adb6f41c865",510450501002,14
"sg:1cd43b4c599e4eb4895cbfb5f179b083",510450501002,4
"sg:238ceceff5bf422eaa387510a6427711",510450501002,4
"sg:2e659b0dc5614ec5b651fa1236ed49a5",510450501002,4
"sg:37da431082114ab58ddaa4d3b063a961",510450501002,8
"sg:41f267ecafc441cb8c5203c6973d0525",510450501002,4
"sg:427a8540011e4ad7846df1f03f069f1b",510450501002,8
"sg:48afba75dfb34c6893aa7202f3747cfc",510450501002,4
"sg:4ec68a27ca124f5b89bac4204e9fbdd0",510450501002,4
"sg:5ed542c0899d43a7867b4d4fffef22b3",510450501002,4
"sg:611ee406fd8d4561a2802bdc6f236b8b",510450501002,4
"sg:628a9eea5f0b4c9baeba66a94d435c61",510450501002,4
"sg:64560e53560d45d4a32052e79651d04f",510450501002,4
"sg:64664116e7af447d96e3e61acdd498bd",510450501002,6
"sg:6cc5e8cb83a84370b6dee7a5b1864226",510450501002,4
"sg:72254862c3654574a43bfa6372a4ca3d",510450501002,4
"sg:724e75fddf494a9d9f1202ef2eb8530d",510450501002,4
"sg:7d5d49a3f0c747ff81961f20d4efe7f0",510450501002,4
"sg:adbc2f3909b647d3904402c88e7822ca",510450501002,4
"sg:b8388a90e0aa4be592ccc2185e8b28b1",510450501002,8
"sg:b982b6d98ebd4bd1bfc886dd2c123d2a",510450501002,12
"sg:bca668d773384b9096f2c71525252472",510450501002,4
"sg:c22c52a86dfc44b3ad981fb216704095",510450501002,24
"sg:d1fa9817aac04ea6a5604633e1bbb932",510450501002,4
"sg:f7da6a82d67244afaf432685617b5cf7",510450501002,4
"sg:f946d03be95144ffb067e9ed1a9dcb6f",510450501002,4
"sg:2e659b0dc5614ec5b651fa1236ed49a5",510450501003,8
"sg:427a8540011e4ad7846df1f03f069f1b",510450501003,17
"sg:724e75fddf494a9d9f1202ef2eb8530d",510450501003,8
"sg:bca668d773384b9096f2c71525252472",510450501003,4
"sg:f7da6a82d67244afaf432685617b5cf7",510450501003,8
"sg:8e8a2d1512594dbfb316989199e030f6",510479301011,4
"sg:8754b23c61b84add83913e2957ebf833",510479301012,8
"sg:bb3409fe37274b9ba50c4d7e359790d8",510479301012,4
"sg:7cc0f8bf550343daace4e4c6475cab8f",510479301022,4
"sg:bb3409fe37274b9ba50c4d7e359790d8",510479301023,4
"sg:021d74af91bb48beae23d717dded2787",510479302011,4
"sg:3ac43ac7989b40c386fc8ba2448a22ef",510479302011,4
"sg:7cc0f8bf550343daace4e4c6475cab8f",510479302011,4
"sg:3ac43ac7989b40c386fc8ba2448a22ef",510479302021,4
"sg:8754b23c61b84add83913e2957ebf833",510479304001,4
"sg:3ac43ac7989b40c386fc8ba2448a22ef",510479304002,16
"sg:bb3409fe37274b9ba50c4d7e359790d8",510479304002,21
"sg:bd537848cce7430e94c602c527e83fb3",510479304002,4
"sg:fcd669d945fa490d8220bd194a54b312",510479304002,4
"sg:bb3409fe37274b9ba50c4d7e359790d8",510479304003,4
