placekey,safegraph_place_id,location_name,street_address,city,naics_code,latitude,longitude,postal_code
zzy-222@63r-syc-pn5,sg:f32fa14336c54852a021fe3fc7f92db0,NOVA Interventional Pain and Spine,9450 Deerfield Ave Ste 280,Lansdowne,621111,39.076983,-77.47511999999999,20176
zzw-222@63f-rvs-3t9,sg:2b369c05151a4d3dabfe55077afeff65,Montgomery County Health Department,210 Pepper St S Ste A,Christiansburg,452210,37.129437,-80.404119,24073
22n-222@63r-ss3-snq,sg:7887892f85d84346957af2672e39ccb0,Cardiac Care Associates,224D Cornwall St NW Ste 306,Leesburg,621111,39.119408,-77.569025,20176
222-222@63f-tx7-t5f,sg:f7aa241929da440b913c9806b982c0de,Campbell David W,4676 Lee Hwy,Dublin,621111,37.099039000000005,-80.71977700000001,24084
zzy-222@63f-rt4-3kf,sg:fd68c2b575094f299aaeef417a665ba3,Buffalo & More,4041 Riner Rd,Riner,722511,37.065589,-80.441691,24149
222-223@63f-tx7-st9,sg:bf33b4744082457e800e6e28095bd5eb,Stephen C Tupman DDS,4664 Lee Hwy,Dublin,621210,37.099011,-80.720161,24084
225-223@63f-rw4-4jv,sg:ddfb8b3f63a44f74b7a4a81f06215c8f,Katelyn R Baltes PA,120 Akers Farm Rd,Christiansburg,621111,37.146984,-80.413455,24073
zzw-223@63f-wgj-brk,sg:2007c77aa5fc4e92af7859014d6374a2,Kroger,1322 S Main St,Blacksburg,445110,37.216632000000004,-80.40271,24060
223-222@63f-rw3-k9f,sg:2b15c18bf39c4e1b9195291a131d90c2,New River Valley Juvenile Detention Home,650 Wades Ln,Christiansburg,611110,37.133885,-80.423371,24073
zzz-222@63f-wgh-bp9,sg:7a3d8c1208184399a3542a6dc0183517,Cedar Hill Park,304 Cedar Hill Dr,Blacksburg,712190,37.203939,-80.39439499999999,24060
224-224@63f-s4s-t9z,sg:bd430da2f6bb4301aee8120a9266ade0,New River Physical Therapy,601 Harvey St,Radford,621340,37.129814,-80.570627,24141
zzy-222@63f-ybf-2c5,sg:adbc2f3909b647d3904402c88e7822ca,Lindsay Call D O,901 Plantation Rd,Blacksburg,621111,37.224771999999994,-80.444358,24060
222-223@63f-yrv-sqz,sg:cba05b174bbf48dd9a4d40152864a48a,Gateway Christian School,2196 Harding Rd,Blacksburg,611110,37.244310999999996,-80.366457,24060
zzw-222@63r-syb-pd9,sg:5fd957a30103409284ba976a4740a763,Inova,44055 Riverside Pkwy Ste 114,Lansdowne,621111,39.073729,-77.474717,20176
222-228@63r-syb-zzz,sg:8bcfba0ed73647e6ada1c9811c1018ac,Monica Del Campo Parco FNP BC,19490 Sandridge Way,Lansdowne,621111,39.076829,-77.481832,20176
zzz-222@63r-src-hqz,sg:1576860996fa41e98c2c5f00f6e13bdb,Morven Park,17269 Southern Planter La Leesburg Va 20176,Leesburg,712190,39.142036,-77.570088,20176
zzw-22y@63f-s3r-2tv,sg:f04baa19dd5043ec8deefbe34ea75446,David E Johnsen M D,2900 Lamb Cir,Christiansburg,621111,37.08928,-80.505648,24073
223-222@63r-srz-py9,sg:0eb6743e3b5443be9f7cec0f442a4a49,Anita's New Mexico Style Mexican Food,5 Fort Evans Rd NE,Leesburg,722511,39.106999,-77.547937,20176
222-223@63f-s3r-2tv,sg:f3c32a1e6ea54c67ba5f47968c9f84ed,Carilion Clinic Cardiology NRV,2900 Lamb Cir Ste 301,Christiansburg,621111,37.089273999999996,-80.50564200000001,24073
zzw-227@63r-syc-2hq,sg:24091292879744238c30c6cd121059bf,Moira Hanley Nieman PA C,44055 Riverside Pkwy,Lansdowne,621111,39.073996,-77.477852,20176
222-222@63f-tx7-td9,sg:36401258a3354600848eeaccf0face18,Children's Choice of the New River Valley,5562 Cougar Trail Rd,Dublin,621111,37.097091999999996,-80.718273,24084
22c-222@63r-syc-pn5,sg:539887e4df034fc693680ad04dbe3441,Landsdowne Foot and Ankle Center,19450 Deerfield Ave Ste 280,Lansdowne,621111,39.077073,-77.475211,20176
zzw-224@63r-syb-pjv,sg:2592ecd685434821a809973c5f3d986b,Achilles Foot & Ankle Center,44055 Riverside Pkwy Ste 228,Lansdowne,621111,39.074345,-77.476912,20176
237-222@63f-ybp-mkz,sg:81c849c2ea6f4593a92657637b25f3b7,Cook Family Dentistry,301 S Main St Ste 109,Blacksburg,621210,37.228009,-80.412071,24060
zzz-222@63f-w7p-7bk,sg:272a50d148a6464ca6795316d333eded,Montgomery County Park,5001 Enterprise Dr,Elliston,712190,37.229283,-80.209953,24087
222-222@63f-s3r-5mk,sg:d36a641a15194ae5bcbd970b3f23babc,Pennell Wayne Gyn,2875 Barn Rd,Christiansburg,621111,37.091895,-80.50569300000001,24073
zzz-222@63f-yry-grk,sg:63b9f8d191c24125a903504ac0fa8e06,Municipal Park Complex,920 Turner St NE,Blacksburg,712190,37.241727000000004,-80.410267,24060
zzy-222@63f-wg7-8gk,sg:d6886ba476ef4d728f1758f54ada3dd6,Carilion Clinic Family Medicine Shawsville,6920 Roanoke Rd,Shawsville,621111,37.168167,-80.25718,24162
22m-222@63r-syc-2hq,sg:64e8302402ae45d4a11a0a891987f313,Cardiac Care Associates,44055 Riverside Pkwy Ste 244,Lansdowne,621111,39.074391999999996,-77.477118,20176
zzw-23d@63f-s3r-2tv,sg:6804defb68b240fbafd8c715a442c4d9,Carilion Clinic Imaging Carilion New River Valley Medical Cent,2900 Lamb Cir,Christiansburg,621111,37.088716,-80.505135,24073
222-222@63f-yb4-b49,sg:2838e389604e413a840c119be3dee036,Radford High,50 Dalton Dr,Radford,611110,37.135452,-80.570073,24141
222-222@63f-yry-zfz,sg:611ee406fd8d4561a2802bdc6f236b8b,Family Medicine of Blacksburg LLC,1645 N Main St,Blacksburg,621111,37.252573,-80.411287,24060
226-222@63f-rw3-3yv,sg:d6348dafd12e4221989cb4bb11c39c53,Macado's,19 W Main St,Christiansburg,722511,37.129492,-80.40971400000001,24073
zzz-222@63f-s4k-4y9,sg:78e22f7295b54babb621380f3346946d,River View Park,River St,Radford,712190,37.108988000000004,-80.59183900000001,24141
222-222@63f-s36-z75,sg:5049043c2c4a46f0b306449721b4cd0e,Omelet Shoppe,5150 State Park Rd,Dublin,722511,37.086321000000005,-80.649826,24084
zzw-224@63f-ybf-2c5,sg:c6729dd08f3c47c29f8de9e0ed490813,Carilion Clinic Pulmonary Medicine Blacksburg,901 Plantation Rd,Blacksburg,621111,37.224758,-80.444252,24060
225-222@63r-sry-d7q,sg:57a8d8f4303f4c638b46967b506a69f9,Lightfoot Restaurant,11 N King St,Leesburg,722511,39.115911,-77.564574,20176
22c-222@63r-syc-nyv,sg:38ed5d71850c4223bcab9eff6ecd7bb9,Lansdowne Dental Associates,19415 Deerfield Ave Ste 207,Lansdowne,621210,39.079349,-77.477311,20176
223-222@63f-tx5-xh5,sg:bfa603e8990f4b94a7e8360b17fb1a1e,University Physical Therapy,5255 Alexander Rd,Dublin,621340,37.082015000000006,-80.69389699999999,24084
225-222@63f-y9z-q75,sg:67f92dbfcd624a008996832b4b5f975c,Bt's,218 Tyler Ave,Radford,722511,37.139091,-80.55348199999999,24141
227-222@63f-yc2-py9,sg:129bc8470dc842a885fe35c7ad7eeee8,VelocityCare Christiansburg,434 Peppers Fry Rd NW,Christiansburg,621493,37.161815999999995,-80.43252199999999,24073
222-222@63r-ss2-45f,sg:d0468e8cb9c9410eb86718bcae20c9d9,Leipzig Robert DDS,540 Fort Evans Rd,Leesburg,621210,39.106434,-77.526786,20176
zzw-222@63f-ybp-n3q,sg:928ac94a4a8c4acf9f1fc35600828c51,Real Life Smiles,202 S Main St Ste 101,Blacksburg,621210,37.228347,-80.413282,24060
zzw-224@63r-sy9-zfz,sg:bf72cc107f2e4aa1ad138b7b9d0df65d,In Room Dining,44050 Woodridge Pkwy,Lansdowne,722511,39.083525,-77.476056,20176
228-222@63r-syc-2hq,sg:270e10b308d54f3387cdd9aa98bcdc52,Capital Women's Care Leesburg,44055 Riverside Pkwy Ste 108A,Lansdowne,621111,39.074037,-77.477841,20176
zzz-222@63f-ybv-y9z,sg:9ed5890883594aa484d5a247470475e6,Mid County Park,380 Cinnabar Rd,Christiansburg,712190,37.171617,-80.415875,24073
zzw-222@63f-s3r-2tv,sg:5925b0f7b1694a328966627a150ad501,Mary Ellen C Mick DO,2900 Lamb Cir Ste 250,Christiansburg,621111,37.088882,-80.50517099999999,24073
22b-222@63f-wgh-92k,sg:b20ad86676d2484e94c73406f6b89355,Sake House,1560 S Main St Ste 116,Blacksburg,722511,37.212726,-80.40186899999999,24060
zzz-222@63f-ybg-t9z,sg:2ac760eb88cb4eff8ecdc629d640048a,Huckleberry Trail,201 Clay St SW,Merrimac,712190,37.204799,-80.420823,24060
zzw-225@63f-ybp-m49,sg:4fb1fd5846724572b55876eecbb3d633,The Milk Parlor,211B Draper Rd NW,Blacksburg,722511,37.229693,-80.416297,24060
222-222@63r-ss2-jgk,sg:828d862ab6184fb98861e56f62094534,IHOP,980 Edwards Ferry Rd NE,Leesburg,722511,39.114994,-77.53878900000001,20176
zzw-222@63f-ybp-zxq,sg:649d2554c59046e9808d52cafbc71615,Preston's Restaurant,901 Prices Fork Rd,Blacksburg,722511,37.229895,-80.42965,24061
225-222@63f-yb4-hbk,sg:5ee61133f8a8443d9617e9edb93ae70e,Cook Out,7400 Lee Hwy,Fairlawn,722511,37.144368,-80.583113,24141
225-222@63f-ybp-n3q,sg:0417d00ca24c4ef2a66792833e303a0a,Cabo Fish Taco,117 S Main St,Blacksburg,722511,37.228823999999996,-80.41314200000001,24060
zzw-227@63r-syb-zzz,sg:b741cef1b1594315a4ceefe34307e626,Nova Rehabilitation Inc Physical Therapy & Sports Medicine,19490 Sandridge Way Ste 170,Lansdowne,621340,39.076826000000004,-77.481837,20176
zzw-222@63f-ybp-m6k,sg:a6aa0310de044e18ba71a089c0464e9b,Benny Marzano's,110 Draper Rd NW,Blacksburg,722511,37.229426000000004,-80.415293,24060
222-223@63f-ybq-p9z,sg:6d9c91b5d590464290e3b0401b0d4c74,Benny Marzano's,210 Prices Fork Rd,Blacksburg,722511,37.234964,-80.421596,24060
zzw-222@63f-ybn-bc5,sg:356649ee88c64737b83ba4d86d87bedc,Gilbert Linkous Elem,813 Toms Creek Rd,Blacksburg,611110,37.236928000000006,-80.425025,24060
zzw-222@63r-ss2-h5z,sg:33c2213eb839447bb3927941b6bd57f8,Target,1200 Edwards Ferry Rd NE,Leesburg,452210,39.115717,-77.53441,20176
223-226@63f-s3r-2tv,sg:a0be400ab8774b1e81019f557698fb73,Carilion Clinic Obstetrics & Gynecology New River Valley,2900 Lamb Cir Ste 202,Christiansburg,621111,37.088865000000006,-80.50510600000001,24073
224-222@63f-yc3-9j9,sg:41f267ecafc441cb8c5203c6973d0525,Medical Associates of Southwest Virginia,810 Hospital Dr,Blacksburg,621111,37.188036,-80.409141,24060
223-222@63r-syc-q9f,sg:ca0ed2b759b74d16b4f6f83a1f4ab50f,Neven A Ujevic MD Leesburg,19465 Deerfield Ave,Lansdowne,621111,39.078728000000005,-77.481247,20176
227-222@63r-syc-sbk,sg:a8c14315db454d50965f238f57f425c2,Institute of Facial and Oral Surgery,44115 Woodridge Pkwy Ste 200,Lansdowne,621111,39.077815,-77.472396,20176
zzw-222@63f-ybt-zmk,sg:f7699f537a574c5ab5c5f7a17054097f,Carilion Clinic Outpatient Therapy Christiansburg,120 Ponderosa Dr,Christiansburg,621340,37.169917,-80.41896899999999,24073
22n-222@63f-ybp-mrk,sg:d656281aa20f41ae93a623597940bf61,Alexander Black House,204 Draper Rd NW,Blacksburg,712120,37.227677,-80.41403299999999,24060
22k-222@63r-ss3-snq,sg:576da48fb6e04c5ab7521cfa6c9f028a,Parva Plastic Surgery,224D Cornwall St NW Ste 300,Leesburg,621111,39.119599,-77.568907,20176
224-222@63f-rw3-2tv,sg:43b6a05c86e641d68c5b13a849f59946,Park Family Dentistry PC,114 N Franklin St,Christiansburg,621210,37.131364000000005,-80.411901,24073
223-223@63f-yb4-zs5,sg:92b23dd91c6c40b7acbad4f85c1f3794,Stephen D Mccuin DDS,116 3rd Ave,Radford,621210,37.140068,-80.558308,24141
223-222@63r-srm-5fz,sg:2f9c1c82212c45cdbccbb15fd424150e,Raspberry Plain Manor,16500 Agape Ln,Leesburg,621340,39.159440999999994,-77.548248,20176
zzw-229@63r-srz-rzf,sg:873dfd07962c48a2979ee9c85b46d493,Villa Italian Kitchen,241 Fort Evans Rd NE,Leesburg,722511,39.106017,-77.539192,20176
226-222@63f-yb6-g6k,sg:dbacc7e6f73640c6b457b38307290d7f,Deli Mart,407 Jefferson St,Radford,445120,37.134979,-80.548066,24141
222-223@63f-tx5-2c5,sg:e7963c27cab74e32a950155e90663f42,River Valley Healthcare Associates,28 Town Center Dr,Dublin,621111,37.092706,-80.686989,24084
22k-223@63f-ybp-mrk,sg:39ec371294c64ffb87287464f7a2ad47,Real Life Dental,250 S Main St Ste 212,Blacksburg,621210,37.227911999999996,-80.412953,24060
22r-22c@63r-ss3-snq,sg:a47c0cac4a5f4ee2a7d719b7c0843064,Reena Patel PAC,224D Cornwall St NW,Leesburg,621111,39.119409000000005,-77.56900999999999,20176
22d-222@63r-syc-r8v,sg:408bdc89a0634065a9aab968c9283044,N Naureen Rana MD Neurology Care Center,19455 Deerfield Ave Ste 310,Lansdowne,621111,39.077581,-77.477078,20176
222-222@63f-s2w-7yv,sg:8b55c351d20441629a6618ba9a419960,Cedar Cove Market,4541 State Park Rd,Dublin,445120,37.067305,-80.626892,24084
225-222@63f-yc3-m8v,sg:007b0b2c7f994ccbb047b038c2168694,University Physical Therapy,825 Davis St Ste B,Merrimac,621340,37.187535,-80.414814,24060
222-222@63r-syf-5s5,sg:83d21e88f252408f8abb39e3bde94994,Harper Park Middle,701 Potomac Station Dr NE,Leesburg,611110,39.094583,-77.522707,20176
zzy-224@63r-syd-jgk,sg:0a9a3e72b00145d0ac1b327d2638117f,Travinia Italian Kitchen,Village At Leesburg 1605 Village Market Blvd S.E.,Leesburg,722511,39.090185,-77.524603,20176
222-22g@63f-s3r-5mk,sg:af6a5559386f43b6aba35eade06fcb46,Andrea R Cobb M D,2875 Barn Rd,Christiansburg,621111,37.091798,-80.50575400000001,24073
222-226@63r-syc-nyv,sg:236a572bfcec461da849a0779b5c1b1c,LCI Dentistry,19415 Deerfield Ave,Lansdowne,621210,39.079345,-77.477319,20176
zzz-222@63f-yrw-rkz,sg:adfa11d820fd406085533c833645f3b4,Deerfield Bike Trail,1200 Deerfield Dr,Blacksburg,712190,37.262615000000004,-80.437325,24060
zzw-222@63f-rvr-st9,sg:19df15b87615413aa4dfd4accbda3108,Rice Dentistry,601 Roanoke St,Christiansburg,621210,37.130328999999996,-80.395099,24073
227-222@63r-ss2-975,sg:7ab8df3937ad4ecd9231688a50390920,Manhattan Pizza,647 Potomac Station Dr NE,Leesburg,722511,39.09868,-77.52597800000001,20176
222-222@63f-ybv-66k,sg:4261c3dff193435393c2ad5ee76bc415,Outback Steakhouse,295 Peppers Fry Rd NE,Christiansburg,722511,37.164826,-80.418603,24073
222-227@63r-syc-nyv,sg:d7a0e890a0d24bfdac2933719370fe12,Adler Oscar MD Loudoun Medical Group,19415 Deerfield Ave,Lansdowne,621111,39.079390000000004,-77.477527,20176
224-222@63f-wgh-9j9,sg:3d50d696718f4f9a9216801872fcc147,Avellinos,1440 S Main St Ste 110,Blacksburg,722511,37.21425,-80.40188,24060
zzz-222@63f-yc3-3h5,sg:6ef2c4af89bd41cfbbf61569f8e14907,Interchange Park,Interchange Park,Blacksburg,712190,37.193345,-80.405487,24060
222-222@63r-syb-zxq,sg:8c81621aabc9444d8871c99f1de3824d,Inova,19500 Sandridge Way Ste 200,Lansdowne,621111,39.076122,-77.480347,20176
zzw-222@63f-yj3-9mk,sg:d5015ec6727c4bb7858487cba8cbdd32,Dublin Middle,650 Giles Ave,Dublin,611110,37.111528,-80.688553,24084
225-222@63f-yc3-qfz,sg:628a9eea5f0b4c9baeba66a94d435c61,Richard L Anthony DDS Family & Cosmetic Dentistry,200 Professional Park Dr SE Ste 7,Blacksburg,621210,37.195878,-80.40080400000001,24060
224-224@63f-wgh-g8v,sg:e82b3dea34a94a759431b420c6b82b9d,CORA Physical Therapy Blacksburg,1995 S Main St Ste 801,Blacksburg,621340,37.206028,-80.398339,24060
223-222@63f-ybp-mc5,sg:dd8aa1be3bf64fc6bb7a272168ef5001,The Blacksburg Tavern,103 S Main St,Blacksburg,722511,37.229214,-80.413514,24060
22k-222@63f-wgh-g8v,sg:499f15e105c3460ca37ff190165e7403,Montgomery Radiology Associates,2001 S Main St,Blacksburg,621111,37.205269,-80.398389,24060
227-222@63f-yb6-f75,sg:90351a1f0bd24480b8e6cfe7e242b79b,Moe's Pizza,501 E Main St,Radford,722511,37.135799,-80.54280899999999,24141
222-223@63r-syc-qzz,sg:a283b2b3f5fd4596b04dde67080e6c28,Inova,44035 Riverside Pkwy # 500C,Lansdowne,621111,39.075237,-77.47840500000001,20176
zzw-224@63f-ybf-2hq,sg:1b38641059ab44d5b057cf2eb0a5904f,Carilion Clinic Family Medicine Blacksburg,901 Plantation Rd,Blacksburg,621111,37.224849,-80.444384,24060
223-222@63r-srz-sbk,sg:fa575d8db7c246899999b5605bb581fb,Center For Spinal Surgery & Spinal Disorders,19 Fort Evans Rd NE,Leesburg,621111,39.107178999999995,-77.546813,20176
228-222@63r-sry-dsq,sg:05c21280288e4db29a96430cec17910b,La Villa Roma Restaurant & Pizzeria,305 E Market St Ste G,Leesburg,722511,39.112203,-77.560027,20176
zzw-222@63f-ybf-2tv,sg:2f0215a5e2aa46b287a7b5e046327188,University Physical Therapy West Blacksburg,920 Plantation Rd Ste 100,Blacksburg,621340,37.225434,-80.443613,24060
22m-222@63r-sy9-mrk,sg:6502cd5d098d4feaabcdbe347a870ece,Great China,19265 Citrine Dr,Lansdowne,722511,39.082778999999995,-77.495267,20176
zzz-222@63f-ybg-9fz,sg:eb2f8386905240439e8b9c088e352fde,Lark Lane Park,1504 Lark Ln,Blacksburg,712190,37.233178,-80.443053,24060
222-222@63r-sy9-zxq,sg:077c8d7e357d421eadc5735bf71af057,Piedmont's Table,44050 Woodridge Pkwy,Lansdowne,722511,39.084818,-77.47649100000001,20176
zzw-22t@63f-s3r-2tv,sg:41a2f876c0324b8794bfa093536b64a1,Patrick E Ketchersid PA,2900 Lamb Cir Ste L 760,Christiansburg,621111,37.088943,-80.505189,24073
223-222@63r-sy9-mff,sg:683319626028465784e89ad9defd8d91,MinuteClinic,19305 Ruby Dr,Lansdowne,621111,39.081863,-77.49665999999999,20176
zzw-222@63r-stc-mhq,sg:19036b8ab41d4fe08dfa4b44ea8ded69,Lucketts Elem,14550 James Monroe Hwy,Leesburg,611110,39.213394,-77.53415600000001,20176
zzw-222@63f-rw3-33q,sg:33e3eff0f8e64de3a7ae6c74f1f8a524,Summit Restaurant,95 College St,Christiansburg,722511,37.130210999999996,-80.41179,24073
222-222@63f-wgj-9cq,sg:a1c2a4a4252544289271c116f7e9f4b2,Lefty's Main Street Grille,1410 S Main St,Blacksburg,722511,37.215215,-80.401033,24060
zzw-238@63f-s3r-2tv,sg:8de43dbf5f0c4066b33859690f18d2b2,Michael D Goodrich M D,2900 Lamb Cir Ste 340,Christiansburg,621111,37.08886,-80.50518199999999,24073
22b-222@63f-ybn-835,sg:196ad1aa8090465785b2a2987030a3fe,Gaucho Brazilian Grille,880 University City Blvd Ste 201,Blacksburg,722511,37.23557,-80.433275,24060
zzy-222@63r-syc-qzz,sg:e7a69b9fb55b4b76ba35ee1e10ccd166,Tariq A Aziz MD FACC,44035 Riverside Pkwy Ste 400,Lansdowne,621111,39.075169,-77.478401,20176
222-222@63f-yj4-7h5,sg:fec72c67bf70463f98b0dc83924ef3d6,Patty's Kitchen,793 Broad St,Dublin,722511,37.111049,-80.67766999999999,24084
224-222@63f-rvv-rx5,sg:fc0801ff939d452fab59958d31739750,El Bronco Mexican Bar & Grill,6 Radford St,Christiansburg,722511,37.126419,-80.413477,24073
222-222@63r-sry-2hq,sg:6515f58e2f04442aa03bbad6eaf2ac2c,Kobe Japanese Steak & Seafood House,514 E Market St,Leesburg,722511,39.110355,-77.551142,20176
224-223@63f-wgh-g8v,sg:14962bfb95be42a39d6d285933b7fff5,Blacksburg Physical Therapy Associates,1995 S Main St Ste 801,Blacksburg,621340,37.205901000000004,-80.398386,24060
222-222@63f-ybq-d7q,sg:d94ddcca265e44e8b48338b20a16438e,Harding Avenue Elem,429 Harding Ave,Blacksburg,611110,37.234364,-80.411148,24060
zzy-222@63f-yry-b8v,sg:dc6935951f8041f5a38bf4f192d2ad2d,Misty Basham Leedy PA,1420 N Main St,Blacksburg,621111,37.24831,-80.413102,24060
zzy-222@63r-syc-nyv,sg:1fa4ba7d44074e0a9e6355b0816e0518,Roberta Moreland MD,19415 Deerfield Ave Ste 314,Lansdowne,621111,39.079401000000004,-77.4775,20176
223-222@63f-s4s-k75,sg:e9fbcea38a004804be9363be23a068dc,Bucko's Pantry,1700 W Main St,Radford,445110,37.119265000000006,-80.589864,24141
222-222@63f-yb6-n89,sg:a8e4ab68149849a0b0e9397ec6b870f0,Marie's Restaurant,1501 Tyler Ave,Radford,722511,37.126575,-80.538546,24141
225-222@63r-ss2-cdv,sg:c53c547ae2c548a08b7172a0dae44fb0,Pho Royal II,542 Fort Evans Rd,Leesburg,722511,39.105916,-77.527013,20176
222-224@63f-ybt-z2k,sg:d1fa7b3ac59f4f5dbbb4c3aed2099991,7-Eleven,3250 N Franklin St,Christiansburg,445120,37.17435,-80.420202,24073
22b-223@63f-yb5-249,sg:0b382fb9c2944e7f970ce3df5b2a6ddb,Nagoya Sushi,1158 E Main St,Radford,722511,37.141108,-80.558103,24141
zzw-222@63r-sy9-6p9,sg:771fa64efe07408cb164dc4c3b4a7db1,Belmont Ridge Middle,19045 Upper Belmont Pl,Lansdowne,611110,39.08996,-77.49048,20176
222-222@63r-ss3-snq,sg:0edccfb919c74e8faebd5d16d2dbf145,Inova,224A Cornwall St NW,Leesburg,621111,39.119827,-77.568826,20176
22j-222@63r-sy9-mrk,sg:99d018261f2947ffb88367f81672c74b,Fusion Academy,19300 Promenade Dr Ste 200,Lansdowne,611110,39.082601000000004,-77.495655,20176
222-224@63r-syc-pn5,sg:f6c6d790426e42ae99d842d47dfd3a9b,Debora Feeney FNP BC,19450 Deerfield Ave,Lansdowne,621111,39.076964000000004,-77.475138,20176
222-226@63f-s3r-5mk,sg:5ec39fadef484fac90c3f6ad6331be98,Buchwald Laurie Rnc Whnp,2875 Barn Rd,Christiansburg,621111,37.091903,-80.505721,24073
23k-222@63f-ybp-kxq,sg:5d4840011671474d933cd7d3fb7f7521,Blacksburg No 1,125 N Main St Ste 400,Blacksburg,722511,37.229693,-80.414643,24060
223-222@63r-syc-qzz,sg:5e1fc4c1db9542e6a47b9817394686f5,Rajat Garg MD FACC FSCAI Virginia Heart,44035 Riverside Pkwy Ste 400,Lansdowne,621111,39.075159,-77.478437,20176
222-223@63f-yb5-py9,sg:839f3fc35b6047cd90f38845511d57fc,Wfl of Va,1200 Tyler Ave,Radford,722511,37.128189,-80.54694599999999,24141
224-222@63r-syc-qzz,sg:328fa3dcf4914564855e67b2b218a0f0,Amy J Irwin,44035 Riverside Pkwy Ste 300,Lansdowne,621111,39.075187,-77.478404,20176
223-222@63r-sy9-8vz,sg:518ecccae67f40b087a4666701bf6f88,Loudoun Community Midwives,19465 Deerfield Ave Ste 205,Lansdowne,621111,39.078846999999996,-77.482638,20176
225-224@63f-s4s-t9z,sg:b55bdb23e66640238b054ebac58650d6,CORA Physical Therapy Radford,206 6th St,Radford,621340,37.130046,-80.570202,24141
zzw-224@63f-yc3-975,sg:f504b98942294002a3941ea4748f2355,Howell Tamara Obgyn,3698 S Main St,Blacksburg,621111,37.187704,-80.41107199999999,24060
zzy-22b@63f-s3r-2tv,sg:3811e806ad5a469aab97e25ac03572e5,Rhonda G Johnson NP,2900 Lamb Cir Carilion Clinic,Christiansburg,621111,37.089267,-80.50565,24073
22h-222@63r-srr-p7q,sg:da71b6e0eec54428ac662318bd99ee44,Red Kabob,521 E Market St Ste A,Leesburg,722511,39.108422,-77.553122,20176
22c-222@63r-syc-qj9,sg:15b39a1808c84ac5ac6843a18f4dac36,Little Pearls Dentistry for Children,19465 Deerfield Ave Ste 302,Lansdowne,621210,39.078214,-77.478487,20176
22r-227@63r-ss3-snq,sg:2ea393b592204db694716ce6bd0dd34f,Optimum Physical Therapy & Sports Medicine Leesburg,224D Cornwall St NW,Leesburg,621340,39.119954,-77.568741,20176
zzy-222@63r-syc-h3q,sg:d774547be82445adbed1d7b44bcc191c,Korean BBQ,Scientific Way,Lansdowne,722511,39.070701,-77.461877,20176
zzz-222@63f-wgv-v75,sg:b3a918b802f5471bb83b57031d9f2737,John Lemley Park,John Lemley Park,Christiansburg,712190,37.136486,-80.329546,24073
zzz-222@63r-sry-gx5,sg:b8735849e99d4243a275e60933bff5f0,Rotary Park,22 North St NE Leesburg Va 20175,Leesburg,712190,39.117276000000004,-77.56217099999999,20176
zzw-222@63f-rt3-bzf,sg:b175474fea324e86bb299a5f9ce97db9,Aly's Family Italian Restaurant,3204 Riner Rd,Christiansburg,722511,37.088453,-80.450866,24073
22b-222@63r-syc-qj9,sg:ce0c89d1a3f5456f986a808e09c816d1,Pediatric Lung Center,19465 Deerfield Ave Ste 410,Lansdowne,621111,39.078205,-77.478466,20176
zzy-223@63f-yj3-gkz,sg:d6476ea4440d458fadeb6275ca8c9567,New River Valley Pediatrics,419 E Main St,Dublin,621111,37.105729,-80.683986,24084
zzw-22k@63f-s3r-2tv,sg:427a8540011e4ad7846df1f03f069f1b,Carilion New River Valley Medical Center,2900 Lamb Cir,Christiansburg,622110,37.089172,-80.50565300000001,24073
zzz-222@63f-s4s-5fz,sg:8be214f7b9194221ac9408eec8b9a535,Howard M Sisson Park,Pendleton St,Radford,712190,37.11776,-80.575324,24141
222-222@63f-yc2-c5z,sg:b62c1daadf834482abc81c2642aab4c6,Kem's Restaurant & Lounge,99 Bradley Dr,Christiansburg,722511,37.162211,-80.427362,24073
22b-222@63r-syc-r8v,sg:972938f0a24a42faba6d55f9f884da04,National Sports Medicine Institute,19455 Deerfield Ave Ste 306,Lansdowne,621111,39.077573,-77.47706099999999,20176
222-224@63r-syb-zvf,sg:c2d7fd8e26464330b85f6e547ee6b5f1,Sharon Corriveau FNP BC,19500 Sandridge Way,Lansdowne,621111,39.076229999999995,-77.480337,20176
zzw-222@63f-yj5-8jv,sg:d665953a2c5e4e2d90aacc35665fcdd3,Dublin Elem,600 Dunlap Rd,Dublin,611110,37.101786,-80.678579,24084
zzw-23c@63f-s3r-2tv,sg:32483c43aa1c4ec5910705868457ae6b,Carilion Clinic Endocrinology New River Valley,2900 Lamb Cir Ste 230 Bldg A,Christiansburg,621111,37.08928,-80.50564399999999,24073
222-223@63f-ybq-grk,sg:7d5d49a3f0c747ff81961f20d4efe7f0,Streamline Blacksburg Office,614 S Main St,Blacksburg,621210,37.224861,-80.409461,24060
zzw-222@63r-srr-nwk,sg:bc143418516c4ee8af0ea3476259fd0f,Hudler Annette M DO,51 Catoctin Cir NE,Leesburg,621111,39.112035999999996,-77.553933,20176
zzz-222@63f-wgj-4vz,sg:04460c2123704ba797aa78d69efccad9,NellieS Cave Park And Arboretum,1900 Grissom Ln,Blacksburg,712190,37.209746,-80.39206899999999,24060
222-222@63f-ybm-s89,sg:0d7c9dce422e4806a1a3ef3002b0ac85,Blacksburg Middle,3109 Prices Fork Rd,Blacksburg,611110,37.214813,-80.461394,24060
